age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
26,?,31481,10th,6,Never-married,?,Own-child,White,Male,-32,0,40,United-States,<=50K
65,?,12268,9th,4,Married-civ-spouse,?,Husband,White,Male,2609,0,40,United-States,>50K
41,Private,73775,HS-grad,13,Divorced,Adm-clerical,Unmarried,White,Female,-9,1,36,United-States,<=50K
16,Private,160016,Some-college,10,Never-married,Craft-repair,Own-child,White,Female,3,0,30,United-States,<=50K
42,Private,324896,HS-grad,9,Widowed,Craft-repair,Not-in-family,White,Male,-17,1,49,United-States,<=50K
22,Private,143632,Some-college,10,Married-civ-spouse,Sales,Own-child,White,Male,-7,0,22,United-States,<=50K
27,Private,123380,Bachelors,13,Married-civ-spouse,Tech-support,Wife,White,Female,-26,0,44,United-States,>50K
44,Federal-gov,177587,Masters,14,Divorced,Tech-support,Not-in-family,White,Male,-41,1,40,United-States,>50K
19,Private,142432,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,-8,-1,30,United-States,<=50K
50,Private,168042,Masters,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,-13,0,40,United-States,<=50K
24,Private,367220,Some-college,10,Married-spouse-absent,Adm-clerical,Own-child,White,Female,-38,0,40,?,<=50K
44,Private,306426,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,-10,0,40,United-States,<=50K
42,Self-emp-not-inc,174471,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,-18,-1,20,United-States,<=50K
39,Private,22777,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,-22,0,30,United-States,<=50K
26,Private,39506,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Female,-28,1,40,United-States,<=50K
59,State-gov,90347,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,-7,0,44,United-States,>50K
39,Self-emp-inc,79652,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,-12,0,40,United-States,<=50K
17,Private,152770,HS-grad,9,Never-married,Other-service,Own-child,White,Male,-4,-1,20,United-States,<=50K
26,Private,19928,Assoc-voc,11,Divorced,Craft-repair,Unmarried,Black,Male,-13,0,40,United-States,<=50K
42,Federal-gov,140442,Bachelors,13,Married-civ-spouse,?,Husband,Asian-Pac-Islander,Male,-33,0,40,Scotland,>50K
46,Private,304182,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,5,-1,40,Guatemala,<=50K
22,Private,85102,HS-grad,9,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Female,-20,0,30,South,<=50K
21,Private,145785,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,16,-2,20,United-States,<=50K
40,Local-gov,179702,Prof-school,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,14552,0,45,United-States,>50K
43,Private,20126,Masters,14,Married-civ-spouse,Sales,Wife,White,Male,-8,0,40,United-States,>50K
23,Private,264235,12th,7,Never-married,Handlers-cleaners,Not-in-family,Black,Male,-33,-1,40,Trinadad&Tobago,<=50K
50,Self-emp-inc,146798,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,-16,2100,49,United-States,>50K
45,Private,237577,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,-6,0,40,United-States,<=50K
24,Private,231745,HS-grad,9,Never-married,Other-service,Own-child,White,Female,-1,0,40,United-States,<=50K
32,Private,28223,Some-college,10,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,-9,0,18,South,<=50K
35,Private,107854,HS-grad,9,Never-married,Exec-managerial,Unmarried,White,Female,0,-1,50,France,<=50K
66,Self-emp-not-inc,43855,Bachelors,13,Widowed,Exec-managerial,Not-in-family,Black,Female,-12,0,13,United-States,>50K
47,Private,106522,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,-19,0,40,United-States,<=50K
48,Private,195753,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
62,Private,98346,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,-12,0,40,United-States,<=50K
46,Self-emp-not-inc,157212,Some-college,10,Never-married,Sales,Own-child,White,Male,-3,0,72,United-States,<=50K
48,State-gov,230395,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,2,0,73,United-States,>50K
66,Private,83105,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,7763,-1,50,United-States,>50K
47,Self-emp-not-inc,125309,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,-9,0,40,United-States,>50K
45,Private,87970,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,-26,0,40,United-States,>50K
43,Private,99113,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,-7,-1,49,United-States,<=50K
54,Private,45380,Bachelors,13,Widowed,Adm-clerical,Not-in-family,White,Female,-11,0,30,Haiti,<=50K
28,Private,47624,Bachelors,13,Never-married,Protective-serv,Not-in-family,Black,Male,-27,0,34,United-States,<=50K
66,?,57615,9th,3,Divorced,?,Not-in-family,White,Male,-20,1,40,United-States,<=50K
64,Local-gov,36147,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,-31,-1,40,United-States,<=50K
66,Private,183940,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,Other,Male,-34,0,40,United-States,<=50K
37,Self-emp-not-inc,310805,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,-13,0,34,United-States,<=50K
42,Private,268414,11th,4,Separated,Transport-moving,Unmarried,Black,Female,-49,-1,40,United-States,<=50K
46,Private,347648,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,6,0,34,United-States,<=50K
58,Private,211460,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,-4,0,40,United-States,>50K
42,Private,358451,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,-13,0,40,Guatemala,<=50K
20,Private,136595,Bachelors,13,Never-married,Prof-specialty,Own-child,Black,Male,-17,-1,8,United-States,<=50K
31,Private,20105,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,3,0,40,United-States,>50K
57,Private,98479,HS-grad,9,Never-married,Sales,Unmarried,White,Female,-15,0,31,United-States,<=50K
46,Private,75020,Masters,14,Married-civ-spouse,Exec-managerial,Wife,Amer-Indian-Eskimo,Male,1,-1,40,United-States,>50K
37,Private,292688,11th,8,Separated,Other-service,Unmarried,Other,Male,-36,-1,37,United-States,<=50K
31,Private,35012,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,-4,-1,49,United-States,<=50K
41,Private,79138,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,-11,0,40,France,>50K
28,?,379903,Some-college,10,Never-married,?,Not-in-family,Black,Female,2,0,21,United-States,<=50K
44,Private,120309,1st-4th,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,-22,-1,40,France,<=50K
46,Self-emp-not-inc,32547,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Male,15,0,9,United-States,>50K
29,Private,117319,10th,7,Separated,Prof-specialty,Not-in-family,White,Male,-27,0,50,United-States,<=50K
15,Private,338204,HS-grad,9,Never-married,Sales,Own-child,White,Male,-9,-1,9,United-States,<=50K
27,Private,79355,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,4,1,44,China,<=50K
25,Without-pay,275226,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,-10,0,22,United-States,<=50K
48,Private,91748,HS-grad,9,Married-spouse-absent,Other-service,Unmarried,White,Female,-24,-1,40,United-States,<=50K
24,Private,25965,HS-grad,9,Never-married,Other-service,Own-child,White,Male,-9,0,40,United-States,<=50K
51,Private,116611,10th,7,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,-30,0,40,El-Salvador,>50K
37,State-gov,203287,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,-18,1769,40,United-States,>50K
32,State-gov,315027,Assoc-voc,11,Married-civ-spouse,Armed-Forces,Husband,White,Male,-33,-1,40,United-States,>50K
42,Private,285468,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,-7,0,40,Greece,<=50K
44,Self-emp-not-inc,235034,HS-grad,9,Married-spouse-absent,Craft-repair,Unmarried,Black,Male,-1,1,36,Puerto-Rico,<=50K
47,Private,102368,5th-6th,3,Widowed,Handlers-cleaners,Not-in-family,White,Male,2733,0,40,Mexico,<=50K
46,State-gov,33749,Assoc-voc,11,Married-civ-spouse,Protective-serv,Wife,Asian-Pac-Islander,Female,-18,-1,40,United-States,>50K
47,Private,199217,HS-grad,9,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Male,-8,1775,40,Philippines,<=50K
74,?,57054,11th,7,Married-civ-spouse,?,Husband,Amer-Indian-Eskimo,Male,-7,0,40,United-States,>50K
34,Private,129499,HS-grad,9,Separated,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,-7,0,40,Philippines,<=50K
22,Private,169397,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Male,12,0,30,United-States,<=50K
59,Private,244163,HS-grad,9,Separated,Priv-house-serv,Husband,White,Female,2,-1,40,United-States,<=50K
43,?,110549,Masters,8,Married-civ-spouse,?,Husband,Asian-Pac-Islander,Male,-3,0,40,India,>50K
25,Private,472680,Some-college,10,Never-married,Tech-support,Not-in-family,Black,Male,-2,0,40,United-States,<=50K
40,Private,260938,Bachelors,13,Separated,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,3,0,40,China,<=50K
47,Private,323629,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,-1,0,40,United-States,>50K
40,State-gov,49684,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,-15,0,40,Canada,>50K
21,Private,240990,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,2964,0,45,United-States,<=50K
47,Local-gov,154492,Assoc-acdm,13,Divorced,Exec-managerial,Unmarried,White,Female,12,0,30,United-States,<=50K
66,Without-pay,124280,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,-9,0,40,United-States,>50K
37,Federal-gov,220589,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,8,0,40,United-States,>50K
42,Private,174010,9th,3,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,-38,0,40,Outlying-US(Guam-USVI-etc),<=50K
27,Self-emp-inc,105113,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,2,0,40,United-States,>50K
35,Private,198017,11th,7,Widowed,Other-service,Not-in-family,Amer-Indian-Eskimo,Female,-4,0,40,United-States,<=50K
26,Private,30479,HS-grad,9,Divorced,Sales,Unmarried,White,Female,1,0,31,United-States,<=50K
49,Private,220460,HS-grad,9,Married-AF-spouse,Other-service,Wife,Black,Female,-9,1,40,United-States,<=50K
36,Private,116548,11th,9,Divorced,Adm-clerical,Unmarried,White,Female,-1,0,40,United-States,<=50K
26,Private,334773,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,-3,0,35,United-States,<=50K
20,Private,159751,11th,9,Never-married,Prof-specialty,Own-child,White,Male,-13,0,40,United-States,<=50K
25,Private,143537,11th,7,Widowed,Other-service,Unmarried,White,Male,7,0,40,El-Salvador,<=50K
26,Private,172922,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,-47,0,40,United-States,<=50K
22,Private,350581,12th,8,Never-married,Machine-op-inspct,Own-child,Other,Male,-22,1,40,United-States,<=50K
21,Private,227215,HS-grad,9,Never-married,Tech-support,Unmarried,White,Female,-11,0,40,United-States,<=50K
42,Private,208506,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,-10,-1,40,Vietnam,>50K
51,Private,176953,Assoc-acdm,13,Widowed,Adm-clerical,Unmarried,White,Female,-22,1,29,United-States,<=50K
26,State-gov,289543,Some-college,10,Divorced,Tech-support,Not-in-family,White,Male,-28,0,40,?,>50K
23,Private,70942,9th,4,Never-married,Other-service,Other-relative,White,Female,-29,0,30,El-Salvador,<=50K
23,Private,84213,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,-5,0,36,United-States,<=50K
48,Private,180175,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,-11,0,30,United-States,<=50K
45,Private,168471,HS-grad,4,Divorced,Other-service,Unmarried,Black,Female,-3,0,23,United-States,>50K
44,Self-emp-not-inc,32826,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Male,-23,0,35,United-States,<=50K
20,Private,38405,12th,8,Never-married,Sales,Own-child,Other,Female,-39,0,40,United-States,<=50K
46,Private,71288,Assoc-acdm,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,17,1864,40,United-States,>50K
35,Private,339581,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,2614,-1,40,?,<=50K
43,Private,305100,1st-4th,5,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,-2,0,40,Mexico,>50K
25,Private,110142,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,-8,0,67,United-States,<=50K
36,Private,93065,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,-51,-1,40,United-States,<=50K
23,?,75307,Some-college,13,Never-married,?,Own-child,White,Male,-30,-1,30,United-States,<=50K
50,Federal-gov,59276,Prof-school,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,14939,1,60,United-States,>50K
28,Local-gov,188755,Assoc-voc,11,Never-married,Prof-specialty,Other-relative,White,Female,0,-1,50,United-States,<=50K
16,Private,37894,11th,8,Never-married,Other-service,Own-child,White,Male,-10,0,25,United-States,<=50K
50,Private,50577,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Black,Male,-22,0,40,United-States,<=50K
33,Private,248782,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Female,-16,0,40,Columbia,<=50K
23,State-gov,60446,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,-21,0,63,United-States,<=50K
46,Private,162549,HS-grad,9,Never-married,Other-service,Own-child,White,Male,-61,-1,40,France,<=50K
38,Private,73165,9th,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,-7,0,86,Peru,>50K
22,Private,47874,Bachelors,13,Never-married,Adm-clerical,Unmarried,Other,Female,-24,1,30,Jamaica,>50K
28,Private,46791,5th-6th,4,Never-married,Prof-specialty,Not-in-family,White,Male,-11,0,40,Columbia,<=50K
42,Private,301082,Masters,14,Married-spouse-absent,Exec-managerial,Unmarried,White,Female,-2,0,40,United-States,<=50K
27,Private,158652,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,-4,0,55,United-States,<=50K
55,Private,91530,5th-6th,2,Married-civ-spouse,Other-service,Husband,Black,Male,3188,0,40,Mexico,<=50K
41,Private,337199,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,2452,0,40,United-States,<=50K
44,Federal-gov,15760,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,14457,0,67,United-States,>50K
19,Private,338099,Assoc-voc,11,Never-married,Transport-moving,Own-child,White,Male,-17,0,40,United-States,<=50K
21,Private,361405,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,-4,0,40,United-States,<=50K
40,Private,96049,11th,7,Never-married,Adm-clerical,Unmarried,Black,Male,-24,0,44,United-States,<=50K
56,Self-emp-inc,94533,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,10,0,40,United-States,>50K
25,State-gov,166056,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,-41,2055,36,United-States,<=50K
20,State-gov,76571,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Male,-15,-1,35,United-States,<=50K
55,Private,213184,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,-35,0,40,United-States,<=50K
40,Local-gov,284778,9th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,7423,0,88,United-States,>50K
50,Private,81463,Masters,14,Married-civ-spouse,Adm-clerical,Wife,White,Female,21,0,21,United-States,>50K
71,?,271259,Some-college,10,Separated,?,Other-relative,White,Female,-10,-1,21,United-States,<=50K
62,Local-gov,104354,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States,>50K
42,Private,223491,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,-3,0,40,United-States,>50K
51,Private,285120,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,-15,-1,40,United-States,>50K
23,Private,162921,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,1,0,40,United-States,<=50K
74,Self-emp-not-inc,217847,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,-16,0,6,United-States,<=50K
46,Private,329157,Some-college,10,Married-spouse-absent,Adm-clerical,Not-in-family,Black,Male,-16,-1,40,United-States,<=50K
44,Private,62038,HS-grad,9,Married-civ-spouse,Tech-support,Wife,Black,Female,-17,0,40,United-States,<=50K
38,Private,252817,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Black,Female,14,2048,18,United-States,>50K
30,Private,538383,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Male,-2,1,40,United-States,<=50K
26,Private,88063,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,-3,-1,15,Hungary,<=50K
62,?,36514,Some-college,10,Separated,?,Not-in-family,White,Male,3124,-1,40,United-States,<=50K
38,?,33116,Bachelors,13,Divorced,?,Unmarried,Amer-Indian-Eskimo,Female,-32,0,35,United-States,<=50K
33,Private,188721,HS-grad,9,Married-civ-spouse,Armed-Forces,Husband,White,Male,-10,0,40,United-States,<=50K
78,Federal-gov,85895,Some-college,10,Widowed,Other-service,Not-in-family,White,Female,-1,0,40,United-States,<=50K
54,Private,144122,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,-16,-1,40,United-States,<=50K
17,Private,267100,10th,6,Never-married,Machine-op-inspct,Own-child,Black,Male,-15,-1,40,United-States,<=50K
21,Private,251628,Masters,14,Separated,Exec-managerial,Unmarried,Black,Female,-4,0,22,United-States,<=50K
41,Local-gov,306779,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,-4,-1,40,United-States,>50K
23,Local-gov,43172,Masters,10,Never-married,Exec-managerial,Unmarried,White,Female,-24,0,20,United-States,<=50K
20,Private,241201,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,-2,0,23,United-States,<=50K
38,Private,232929,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,-16,0,40,India,>50K
44,Private,159659,Some-college,10,Separated,Other-service,Unmarried,Black,Female,-12,0,40,United-States,<=50K
59,Private,390166,Preschool,11,Married-civ-spouse,Craft-repair,Husband,White,Male,4,-1,37,United-States,<=50K
24,Private,226740,Assoc-acdm,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,-1,30,United-States,<=50K
46,Self-emp-inc,29678,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,-26,-1,60,Germany,>50K
50,Private,65381,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Other,Male,-9,-1,50,Mexico,<=50K
33,Private,262083,HS-grad,9,Married-AF-spouse,Adm-clerical,Other-relative,White,Female,-24,0,16,United-States,<=50K
31,Private,120580,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,-8,1,43,United-States,>50K
34,Private,190641,Bachelors,13,Married-civ-spouse,Tech-support,Husband,Black,Female,20,0,30,United-States,<=50K
61,Federal-gov,99364,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,-1,0,12,Guatemala,<=50K
25,Private,228491,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,2,-1,40,United-States,<=50K
51,?,171296,Some-college,10,Divorced,?,Not-in-family,White,Female,-5,0,40,United-States,<=50K
37,Private,202667,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,14829,0,40,United-States,>50K
20,Private,177826,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Male,-33,1,30,United-States,<=50K
47,State-gov,265957,Assoc-acdm,13,Married-civ-spouse,Adm-clerical,Wife,White,Male,-22,0,44,United-States,>50K
